2757:13076,8843,13062,13064,13034,13018,13096,13080,13029,13065,13079,13035,12351,13028,13008,13052,8852,13023,13013,9082,13011,13010,13088,13044,13078,13069,13086,8844,13066,11185
2761:10110,13092,13052,13058,8845,11281,13127,11195,9315,13025,11150,13048,11180,13125,8963,13117,13054,8852,8846,11211,13017,13009,13121,9103,12621,9825,13167,12620,12622,9984
2762:12618,12633,12621,12623,13167,12620,11280,13124,12622,9984,11211,13121,9825,12631,13171,11189,13138,8846,13117,12619,12290,13114,8839,13134,12984,11150,9316,9315,11214,9103
2764:12618,12633,12621,12620,12623,13124,13167,11280,12622,11211,9825,12631,9984,13121,11189,13138,8846,13117,13171,12619,13114,12984,12290,8839,11150,9315,9316,13134,11183,9103
2765:13137,9101,10112,13139,13135,13098,9090,9100,13095,9093,9092,7168,13080,8834,9026,13058,11198,13170,11352,9028,13092,13019,10791,11351,13054,13052,11194,9554,13042,11192
2769:12745,10793,9318,12869,8897,8969,11925,9541,8891,7764,13037,11872,10102,9824,9319,9032,9082,8813,11148,11181,9664,9316,11873,9989,11277,8788,9581,12871,11940,11826
2771:11099,8792,7764,8817,8790,9100,13037,8781,13054,7762,10101,8783,13039,11143,13038,9540,13010,10103,10100,13009,9082,8780,13120,12355,8804,8895,11148,8805,8809,8810
2772:8790,11149,8811,8783,8915,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022,5023,5027,5034
2773:12753,4637,11188,12479,12484,12473,8422,9983,11926,8800,8838,8901,12486,13034,4643,13171,13128,13134,13129,9581,9580,9091,11801,11147,11186,8796,13014,11872,8848,13174
2774:12489,12482,12753,12483,12479,12480,9824,12488,9828,12493,12481,12484,12487,12486,13015,13057,13136,13056,8847,12754,7174,7763,12756,8800,7762,8848,9091,11359,12746,8898
2776:12173,12174,12175,12176,12177,12195,12198,12199,12197,12196,12194,12178,12720,12739,12737,12736,12725,12721,12727,12730,12733,12722,12738,12723,11413,12726,12728,12731,12742,9032
2777:8817,8989,11872,11925,12474,9333,8790,9549,11807,8781,8783,9533,8792,12860,9540,12745,8965,8780,11179,9323,9992,9315,11185,11189,11873,8805,12751,11826,12870,11926
2780:13134,13138,12290,13167,13121,11271,12622,11214,12618,8846,12620,12633,12621,12301,12623,10118,9984,11280,13124,11211,9825,13091,12631,9096,11273,11189,11284,8854,13171,11286
2781:12493,13048,13067,13056,9554,7173,8845,9102,13090,11872,13127,13092,13013,8851,13091,8854,13071,9096,13025,9103,10106,9089,10110,13058,13136,8846,13101,10105,9315,13079
2783:13022,13010,13023,13011,8844,13044,13024,13009,8963,13042,11148,13018,9082,13029,13096,11143,11185,13025,13054,9095,13071,13102,11142,8852,9828,13078,13132,13052,9103,12870
2786:13084,13082,11271,13042,9548,13045,9022,8386,13023,9101,10110,10112,13048,7168,13139,13135,13137,9033,8817,8790,9100,13034,11268,8905,8781,13134,13061,11187,8783,9540
2790:12493,13172,9095,13067,13056,9554,7173,13048,11186,9102,11872,9828,8848,9103,10106,10001,10105,13079,9534,8832,9533,11147,8840,9664,12752,11183,12726,9028,8801,9324
2793:10791,11208,4635,13058,9533,12343,13054,8965,13101,9664,13034,11351,9029,13080,8787,8894,13052,9541,9037,11925,13043,9089,11356,12751,11279,12488,8903,13096,12340,13057
2794:12493,13067,13048,13056,9554,7173,9990,9988,12481,9827,12872,12871,12487,12869,8984,11872,12865,12488,12484,12862,12864,8901,8896,9983,11188,10106,12483,12868,10105,9987
2796:12493,13067,13056,9554,7173,13048,11872,10106,10105,10006,8919,13079,9534,8775,9533,11147,12473,12741,10789,9983,8800,10010,11956,8422,8804,8840,8838,8901,12486,12861
2797:10110,13092,13052,13058,8845,11281,13127,11195,9315,13025,11150,13048,11180,13125,8963,13117,13054,8852,8846,11211,13017,13009,13121,9103,12621,9825,12620,13167,12622,9984
2798:10110,13092,13052,13058,8845,11281,13127,11195,9315,13025,11150,13048,11180,13125,8963,13117,8852,13054,8846,11211,13017,13121,13009,9103,12621,9825,13167,12620,12622,9984
2799:9101,10112,13137,13135,13139,13098,9100,9090,13095,13035,13065,13079,13096,13018,9093,13029,7168,12351,9092,13080,13052,13057,13028,13020,13102,13008,13100,13015,13056,13075
2800:13076,8843,13034,13062,13080,13064,10112,9101,13137,13135,13139,13079,13035,13065,13018,13096,13029,12351,13098,13095,13028,13052,13008,9100,9090,9082,8852,13013,13069,9093
2804:10790,9989,13117,13126,9037,8899,12750,11147,12751,8891,8989,8903,8898,11195,11189,11186,7175,12748,12351,9581,11824,9579,12865,9094,8855,4622,4623,4624,4625,4626
2805:10110,13092,13052,13058,8845,11281,13127,11195,9315,13025,11150,13048,11180,13125,8963,13117,8846,13054,8852,11211,13017,13121,9103,12621,13009,9825,12620,13167,12622,9984
2807:12634,13119,13175,13169,13120,11277,11152,11270,12626,9034,11208,11274,11145,9103,11356,13078,9987,11354,11269,11141,11213,8898,11278,8837,11276,13086,8834,11144,11192,11351
2808:10110,13092,13052,13058,8845,11281,13127,11195,9315,13025,11150,13048,11180,13125,8963,13117,8852,13054,8846,11211,13017,13009,13121,9103,12621,9825,12620,13167,12622,9984
2809:7169,13072,9098,13174,13069,9548,11279,13139,13054,13067,11352,11274,13024,13019,13071,11271,11356,13043,13135,11147,8851,13028,13058,9088,11152,13100,9097,13042,11281,13120
2812:10786,7172,9994,9582,5027,10099,9991,9333,8422,13114,9332,12746,8891,11189,12868,10098,9984,12737,11144,11940,12871,11818,9828,9579,11826,9541,9581,8906,12870,13117
2813:9086,13132,9084,8812,9088,9104,13091,9093,12351,9102,9083,13095,13098,13137,9090,13139,8838,13129,11147,8422,9101,9092,10112,12491,13125,13135,11352,11188,12869,8855
2814:13170,13133,11284,12296,8833,13013,8854,11272,9088,13126,13116,13065,13035,9082,12351,13096,13079,13029,13018,9103,8883,12622,13057,13052,8849,13028,11281,11148,13092,11271
2816:13035,13065,13079,13018,13096,13029,12351,13028,13057,13020,13102,13052,13100,13015,13008,13056,8852,8849,13101,13075,13062,13013,13092,13076,9082,11148,8843,13086,11144,13080
2817:8851,13127,13071,9098,11412,10783,5022,5023,9989,8780,12856,11272,8915,13131,7160,7164,10110,7166,7163,12469,7172,9319,8883,8920,13168,13092,8833,8852,8783,8788
2818:13098,13035,13065,13018,9090,13079,13096,13029,12351,13095,13137,13057,13028,9101,13020,10112,9093,13102,13052,13139,13100,13008,13015,13135,13056,13080,13075,13101,13013,8849
2819:9101,13137,10112,13139,13135,13098,9090,13095,9093,9100,9092,7168,13080,9089,9083,9086,9104,9026,13170,9084,13132,9088,13091,8812,11352,8848,11198,13116,8833,13013
2820:11351,13039,13101,13072,10791,11352,11279,13058,12343,11274,8420,13054,8421,13100,11360,7501,13096,11319,11278,11208,9098,13069,13174,11183,11206,7169,8800,13060,11356,13043
2821:13035,13065,13029,13096,13018,13079,13057,13015,13020,12351,13102,13028,13052,13100,13008,13056,13101,11148,13075,13013,8849,9082,13092,8852,13062,13076,8843,13064,13080,11144
2823:8833,13170,13116,12296,11272,13133,11284,13126,9088,8854,13072,8883,9103,11281,9089,11271,13013,9083,9082,12622,8848,13174,13048,11273,10112,7512,9540,11150,13134,7520
2825:13138,12290,13134,8846,11211,12622,11214,13121,13167,12618,12620,12633,12621,12301,12623,10118,11280,13124,9825,13091,12631,9096,9984,11271,11273,11284,11189,8854,13171,11286
2826:9101,10112,13137,13139,13135,13098,9090,9100,13095,9093,9092,7168,13080,9026,11198,13170,13034,13062,13076,13019,8843,13064,11337,13058,13025,13052,13033,13018,13035,13065
2827:13129,8838,8422,11147,11352,12869,13125,11188,10790,12754,9988,8800,13087,12864,12862,13128,12863,8899,11211,8787,11353,8796,9098,9827,9534,11351,12342,12751,9581,11193
2828:9101,13137,10112,13135,13139,13098,9090,13095,9100,9093,9092,7168,13019,13080,9026,13010,13039,9087,13033,9021,13060,8852,8834,13011,11185,11198,13170,13054,7501,8963
2829:13137,9101,10112,13135,13139,13095,13098,8834,9090,9100,9093,7168,9092,13080,9028,13058,13019,10791,9026,11351,13092,13069,9021,11352,12343,13052,13129,13034,11198,9087
2830:8843,13076,13062,13034,13064,13080,13035,13065,13079,13018,13029,13096,12351,13028,13008,13052,9082,8852,13013,9987,8898,8844,13086,13088,13069,8778,13066,13074,9033,13100
2833:9086,13132,9088,9084,8812,13091,9104,12351,9093,11352,8838,13129,11147,9102,8422,9083,11188,13125,9098,12869,12491,10790,11351,13087,9988,8845,12754,8800,12864,13072
2839:13137,9101,10112,13139,13135,13098,9090,13095,9100,13092,9093,7168,9092,13058,13052,10110,13080,8845,13127,8834,9089,10791,9026,11281,9554,13090,13048,9315,8851,13101
2841:10112,9101,13137,13139,13135,13098,9090,9100,13095,13170,9093,9092,12296,8833,7168,13133,11272,11284,8854,9088,13116,13126,8883,13072,9103,13080,11281,11271,13013,9026
2843:13098,13035,13065,13079,13096,9090,13018,13029,13095,13137,12351,13052,9101,10112,13057,13028,13020,13102,13008,13100,13139,13080,13135,13076,13015,13062,13056,13075,9093,13092
2847:13133,12296,11272,13170,11284,13116,8833,8854,12622,9103,9088,11271,8883,13126,11281,13072,12621,12620,13134,13013,13121,13138,12618,12633,11150,8846,13167,12623,11280,13124
2854:13138,12290,13134,12622,11214,13121,12618,8846,12620,12633,12621,13167,12301,12623,10118,11280,13124,11211,9825,13091,12631,9984,11271,9096,11273,11284,11189,8854,13171,11286
2858:9096,10118,13013,13129,8838,10112,8422,9101,13062,13139,8843,13076,7168,13137,11147,13064,11352,13135,11188,13080,12869,10790,13087,13090,13125,9988,13034,12754,13092,8852
2866:13057,13020,13102,13100,13015,13035,13056,13065,13079,13029,13075,13096,13101,13018,8849,11148,13092,12351,13028,11144,13052,13008,11279,13009,8852,13013,9082,13086,13105,13039
2868:11357,13050,13105,11353,9033,13028,12758,11181,11359,13037,8853,12491,13024,8844,13023,13011,13044,13018,13102,13096,12486,8852,9103,13128,12754,9826,13020,12351,8926,11360
2870:9317,9321,11180,9323,12488,9030,13067,13057,11279,8989,13125,9037,11274,13014,13095,12351,13126,8780,12748,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632
2871:12754,8962,10790,12751,12750,8966,11182,12748,12752,12870,12757,12759,12746,12758,11185,11181,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636
2874:10102,9027,11410,11185,8792,12355,11806,8785,11413,8959,12868,11186,11411,9324,11825,11807,11409,11408,9319,9317,9032,11412,9991,11181,13039,11183,7762,11188,10097,11826
2879:9036,11099,7764,13039,13037,13034,13054,10101,7762,9082,13009,11148,11143,13080,13010,13038,10103,9038,8805,10100,8792,13071,13058,11268,9554,11351,13067,10020,8804,13092
2892:7501,9092,13072,11150,9090,11152,8854,9983,11926,11268,13095,11807,8800,13124,11274,11145,9984,11280,11925,11940,13117,10101,11802,9084,13114,11271,9540,8794,9664,11825
2894:9828,9825,11818,10096,10103,13058,9319,10020,4622,4623,4624,4625,4626,4627,4628,4629,4630,4631,4632,4634,4635,4636,4637,4638,4639,4640,4641,4642,4643,5022
2898:8854,11284,13133,9088,13170,13072,8833,11272,11271,11150,12296,11281,13126,13116,9103,8839,12301,8883,12622,13134,8846,9104,13129,11211,13138,11273,12290,13091,13087,9084
2903:13087,9104,13129,11352,8838,12301,8422,11351,11147,11188,13125,9098,11211,12869,8835,8800,10790,9548,8846,9988,12754,11281,9083,12297,13069,9096,13058,13117,12343,12864
2905:13132,12491,13137,12472,12492,9333,11268,8792,8776,8805,7528,8788,10006,8783,13134,8960,9087,8959,7310,8422,13128,9092,8817,7525,13139,10026,11352,13135,13072,11941
2907:12301,10111,8835,12297,9579,12304,11208,8959,10116,9580,8848,9104,8780,8837,10106,11351,9089,9094,13019,9033,8788,13122,8845,13128,13129,11360,9586,11145,8891,11802
2913:9093,13098,9090,9104,13095,13137,9101,10112,13139,13135,9092,9086,9100,8855,13132,9084,8812,9088,13091,13080,12351,9026,9102,12634,8848,13175,11198,13119,13169,9083
2931:12629,11274,11151,9027,13171,12631,10006,13014,9094,4626,12475,9318,9034,9037,9025,9030,11143,11186,9024,9036,8804,9022,8903,8796,8800,12751,9026,8957,8958,12484
2933:13129,11188,8838,8422,13125,9988,11147,12864,11352,12869,10790,12862,12863,8800,12754,13087,11353,11351,11211,9827,9581,9098,9534,8899,8787,13122,9580,12347,12342,11193
2934:12862,9988,9827,12864,12869,11188,12871,12872,13129,8838,8422,12481,13125,8984,12487,12865,11352,9990,11147,12484,12488,9507,9983,10790,12863,8896,12754,8800,13087,11353
2936:13169,13119,12634,13175,13120,11277,13138,12290,13134,8846,13121,9984,11211,9103,12620,13167,11152,12622,11214,12618,12633,12621,12301,12623,10118,11280,9825,11276,13124,11273
2942:8798,8795,13129,8838,12757,12491,12750,8787,12347,8422,12340,11147,12868,11353,8801,8786,12490,12752,11188,11352,8796,12869,10790,12746,8793,13125,12758,11197,9988,12754
2943:13129,11188,8838,9988,8422,13125,11147,12864,11352,12869,10790,12862,12754,12863,13087,8800,9827,11351,11211,11353,8899,9098,9534,9581,11193,9580,13122,12342,12751,8834
2944:11806,9986,5034,4630,10014,9551,5027,8775,10103,8791,10026,11734,8813,8797,8788,11824,8796,8811,9540,11818,8960,11926,12755,8897,8922,8812,11807,11144,8394,11871
2947:12620,12621,11211,12622,12618,13167,12623,11280,12633,13124,9984,9825,13121,8846,8851,12631,13138,8839,11189,12290,13171,13117,13114,12619,11150,13134,13127,9315,11214,9103
2948:9101,10112,13139,13137,13135,13098,9090,9100,13095,9093,9092,7168,13080,9026,8898,9987,11198,9030,9033,12491,11188,13170,13058,12485,13017,13125,8834,9826,13132,8778
2949:9101,13139,13137,10112,13135,13098,13095,9090,9100,9093,9092,9094,7168,13080,11188,11337,13125,9988,11352,9026,12864,13069,13058,13129,11147,12863,8422,12862,8838,13072
2950:11197,8798,8795,12757,12347,12750,12491,8787,12752,8786,8801,12340,12758,9035,8796,11099,8793,12746,11192,11353,8781,13078,9318,8810,12490,11354,9033,12868,12749,11196
2952:9035,11192,13078,11352,11354,11195,11194,11193,9319,9332,11179,9316,11181,9321,9328,11197,9323,11182,9314,12754,9322,9317,12347,9330,13074,13129,8838,12869,9324,9542
2954:13047,9544,9580,11213,11276,11359,12342,12440,8808,13038,8842,8852,13106,9534,8849,9554,8778,8776,12345,9542,12492,11354,7765,9099,13129,11351,11188,13039,8838,13054
2955:10116,10114,8777,10111,11143,8900,8775,9020,12871,13058,9022,10105,10791,13080,9098,9021,11188,13052,13054,13072,12863,13125,11279,10794,13034,13042,13071,13043,9089,13174
2963:13129,8838,8422,11147,11352,12869,11188,10790,13125,9988,12754,13087,8800,12864,12862,8919,12863,11211,11353,9098,9827,9534,8899,11351,12342,9581,11193,8834,13122,9544
2970:9988,11802,12869,9098,11188,9827,12864,8838,13129,8422,12862,9990,11195,12872,11352,13125,13174,12871,11147,12345,9983,8800,12488,12481,13058,9581,12868,13048,8984,13122
2972:11197,8786,8801,12347,8798,13139,11099,12746,9033,8796,9101,12491,10112,8793,10116,9987,8775,8795,13078,12757,8787,7168,10114,13135,9035,11354,8898,13137,12749,11192
2978:13129,8838,8422,11352,11147,11188,12869,10790,13125,8800,9095,9988,11351,12754,9544,13087,9580,12342,12864,8852,9534,12862,13172,11359,12345,9098,13047,12863,11353,8842
2980:9990,9988,12481,9827,12872,12871,12869,8984,12487,12488,12865,12484,12862,12864,8896,9983,8901,12483,11188,12868,9824,11195,13067,13048,12860,9987,8898,13017,13139,8778
2982:11188,13129,8838,8422,13125,9988,12864,11352,11147,12869,12863,10790,12862,12754,8800,13087,10116,10114,8777,8899,11211,11143,11353,12342,9827,11351,9098,9544,9534,9580
2983:11211,13117,13167,9548,12618,12633,12621,8846,12620,12623,13124,11280,12622,13129,9825,12631,8839,9984,13121,13114,11150,9533,11188,11189,13138,8838,9315,11352,13125,13058
2984:13050,11357,13105,11353,13028,9033,12758,11181,11359,13037,8853,12754,13024,12491,13023,8844,13011,13044,11188,13129,13018,8851,8838,9030,11147,10790,12475,8852,11352,13102
2992:11144,8915,9991,9099,10793,12759,9094,9582,12746,12869,9024,8792,12750,8839,12751,8897,9548,11940,11926,9664,9027,8959,9541,8800,11150,11818,13132,10022,8958,9025
3000:9086,9084,13047,13132,9088,9580,8812,9544,12342,13091,11359,11213,8808,9104,12351,8852,11276,13038,12440,8842,9534,12345,13106,13129,8776,9542,11273,8778,11351,11352
3002:11357,13105,11353,13050,13028,9033,11209,12758,11360,11359,11181,11281,13129,8852,8838,8422,13037,12491,11147,11188,8853,11352,8844,11351,10111,13024,8800,13087,12869,13011
3003:8854,11272,11150,13133,13072,12296,11271,13170,13116,11284,11281,8833,9103,9088,9092,12622,8883,12301,13126,8839,8846,13134,13069,13168,9540,9083,13138,12290,7501,11211
3008:9580,11194,9092,13129,8787,12342,11213,11274,11147,11277,9544,9099,8839,13125,11150,7501,8838,9089,8848,11351,11276,11359,13038,13120,13058,13119,12345,13095,8842,13169
3010:9580,9544,11213,12342,13038,11359,8842,8808,12440,11276,8852,13047,13106,9099,12345,8778,8849,9542,9554,9534,11194,11354,8776,12492,11351,13129,13054,13119,13039,11277
3023:11441,9991,10793,13138,12290,12869,13134,13167,12746,9541,8846,9825,12622,11214,13121,12618,12620,12633,12621,11211,12301,12623,10118,11280,8854,13124,11271,11189,13091,12631
3024:11211,13138,12290,11188,13129,13125,8846,13134,9096,13167,8838,12622,11214,13121,11280,9984,12618,12620,12633,12621,9988,8839,12301,12623,10118,8422,12864,9825,13124,13117
3025:13138,12290,13134,12622,11214,13121,12618,8846,12620,12633,12621,13167,12301,12623,10118,11280,9825,13124,11211,13091,12631,9984,11271,9096,11273,11284,11189,8854,13171,11286
3027:13129,8838,11188,8422,13125,9988,12864,11147,11352,12869,10790,12863,12754,12862,8800,13087,11211,9098,11353,9827,8899,9534,11351,12342,9581,11193,8839,13122,8834,8846
3031:11412,10783,5022,5023,9989,12856,8915,13131,7160,7164,7166,7163,12469,7172,11183,8920,13168,9664,11279,11148,9025,13014,13032,8833,8783,11826,8788,8959,8845,9315
3032:9024,11940,9582,8915,11144,11941,9027,7306,7507,8393,7308,7503,7504,9672,7511,11430,7524,7515,4624,7525,7516,11433,12201,12378,12379,11435,7522,7164,7330,4638
3033:8844,13044,11148,13029,13018,13010,13009,13011,13096,13022,13023,9082,13024,13102,13025,8852,13028,13035,13015,13052,13065,13020,13042,12351,13079,13013,13092,13057,8849,13008
3037:10790,13117,9989,13126,9037,8899,12355,12750,11147,12751,8891,11824,8989,8903,8777,11874,11873,11440,12343,8898,8809,9024,11807,9983,11189,9099,8901,13028,11195,9092
3038:13129,8838,11188,8422,13125,9988,11352,11147,12864,12869,10790,12754,12862,13087,12863,8800,9086,11211,11353,11351,9098,9827,9534,8899,9104,9581,12342,13122,11193,9580
3041:9987,8898,13129,8838,11409,11408,11188,8422,11147,12741,8778,10790,11352,12742,12869,13125,12864,8800,12754,9988,12487,13087,11818,11806,9826,11824,8787,8899,12862,12863
3042:13074,9020,9022,9504,9511,13064,13025,12619,13020,5027,8778,9510,11148,13114,9318,10026,9021,13029,13092,10099,9027,11826,11738,12868,11871,11818,11874,11873,10098,11801
3044:9504,9511,8778,12619,5027,13114,9510,12179,12180,12182,12719,9031,12183,12181,9027,11802,12863,10026,12865,12732,11826,13008,10099,13014,11871,9987,11738,11818,8898,11824
3047:13138,9083,12290,11214,12301,13134,8846,13170,11271,9825,11273,11284,8854,11211,8839,13171,11276,13121,12623,13167,11280,12622,12618,12620,12633,9096,12621,10118,9984,13124
3048:12472,7164,7306,7507,8393,7308,7503,7504,7511,11430,7524,7515,4624,7525,7516,7166,7163,7160,11433,12201,12378,12379,11435,7522,7330,4638,11440,7528,7161,7165
3049:7164,7306,7507,8393,7308,7503,7504,7511,11430,7524,7515,4624,7525,7516,7166,7163,7160,11433,12201,12378,12379,11435,7522,7330,4638,11440,7528,7161,7165,7170
3051:13129,8838,11188,8422,13125,9988,11147,11352,12864,12869,10790,12862,12754,13087,12863,8800,9098,11211,11353,9827,8899,9581,11351,9534,13122,12342,11193,8834,13095,9544
3060:11194,11354,11192,9035,11195,13078,11352,11197,9542,13042,12345,9540,11213,12347,9580,11276,13074,11274,9544,8848,9099,13047,13120,8778,9537,8808,13058,13169,8898,12342
3061:13120,13169,13119,11277,11213,11276,12634,11152,13175,9099,11194,11359,9034,9544,9580,11354,13038,8852,11274,12342,11270,8842,9100,8808,12626,11278,8849,13171,8778,8848
3062:12618,12633,12621,12620,12623,13167,13124,11280,12622,11211,9825,12631,9984,13121,11189,13138,8846,13117,12290,13171,12619,13114,8839,12984,13134,11150,9315,9316,11214,12301
3063:12621,13124,12618,12620,12633,11280,13167,12622,12623,11211,9984,13121,8846,9825,12631,11189,13138,13117,13171,13114,12290,12619,8839,11150,12984,9315,9103,13134,8854,9316
3065:12296,13133,11272,8833,13116,13170,11284,9088,8883,13126,11281,8854,9103,11271,13072,12622,13013,9082,13174,13048,11210,9540,11150,9330,13134,11191,11152,8842,11192,9092
3066:8395,11150,9092,7501,12294,13168,13069,12473,13072,8839,11271,8394,11443,11274,9983,11427,9580,9097,8854,11426,13174,11428,9103,7167,7160,12491,9089,7164,9090,9091
3067:12290,13138,13134,12620,8846,9825,12622,11214,13121,12618,12633,12621,13167,12301,12623,10118,11280,9984,13124,11211,13091,12631,11271,11273,9096,11284,11189,8854,8839,13171
3068:11356,11269,11213,11152,11280,13119,12620,12623,13124,12618,12633,13167,12621,13171,12622,11276,11359,12631,9984,11211,9825,13121,11145,8846,11268,13138,11189,9103,13169,8845
3069:13057,13020,13102,13100,13015,13056,13035,13065,13079,13029,13075,13096,13101,13018,8849,11148,13092,12351,13028,11144,13052,13008,11279,13009,8852,13013,9082,13086,13105,13039
3077:11211,12621,13167,12618,12620,12633,12623,12622,11280,9984,13124,13121,9825,8846,12631,11189,13138,13171,13117,8839,11196,12290,13114,12619,11150,13134,9315,12984,9316,9103
3078:9101,13139,10112,13137,13135,9090,13098,13095,9100,9092,9093,7168,13080,13072,9026,8854,11150,13170,13134,9984,13117,7501,11271,13138,12290,13121,13125,8846,8839,11280
3103:12746,8801,8786,11099,12750,8793,12757,12749,8795,8798,8787,12347,9033,12491,12475,12868,9581,8796,12339,12490,9037,11196,11197,4626,10790,12751,8899,9025,8790,8903
3111:7306,7507,8393,7308,7503,7504,7511,11430,7524,7515,4624,7525,7516,11433,12201,12378,12379,11435,7522,7164,7330,4638,11440,7528,7161,7165,7170,7171,11423,7310
3112:8801,8786,12746,11099,8793,12757,12749,8798,9033,8795,12750,12491,8787,12347,12339,12490,11196,11197,12868,7501,8796,8779,12634,9984,9664,8791,8790,8915,13139,9987
3113:9582,9024,11940,8915,9027,11144,9025,9037,12753,13122,12486,9826,13115,8832,10022,11145,10097,8897,13127,9026,12351,9540,11351,12343,11872,8833,13125,12862,11278,11319
3115:12472,12485,12490,8799,9664,12868,9032,8809,12492,11185,9024,8793,10006,12474,8901,8780,11941,11806,10105,11940,10102,8806,8792,9991,10106,10101,10793,9579,8779,7762
3118:13175,13120,13119,13169,12634,9083,11277,13139,13138,13134,12290,11271,9103,11273,11274,8846,13121,11211,13072,11152,8854,9548,13167,12622,11214,12618,12620,12633,11270,12621
3124:11196,12339,12345,12340,12347,12342,11197,8787,8795,8798,12757,8786,8801,12750,12349,8810,11099,12491,12746,8793,8796,13129,11354,8838,11352,9580,12749,9033,11194,9544
3126:12339,11196,12345,12347,12340,13119,12342,13169,11277,13120,11152,11276,8787,12634,11213,8801,12750,8795,8786,11197,12757,8798,11145,12349,11194,11099,9034,13175,12626,13129
3133:11337,11213,11277,13038,9544,12342,11359,9580,8808,11276,13119,8849,12440,13169,8842,8852,13120,13047,9099,13106,12345,9542,8776,8778,9554,11354,11273,9034,11194,8848
3138:10112,9101,13137,13139,13135,13098,13095,9090,9100,11188,9093,9092,9988,13129,13125,8838,12864,7168,12482,12489,8422,12869,9824,12483,10116,12862,11147,11352,12479,13080
3145:9101,13137,10112,13139,13135,13098,9090,9100,13095,9093,9092,7168,13080,9026,11198,13170,12747,12471,11803,11208,11418,11824,9104,11207,12755,11818,13169,13060,12757,13084
3154:9024,7501,11940,11941,8394,9092,11144,11806,11807,11443,8839,11427,11426,8800,13072,11428,11150,8853,13033,9099,8891,9090,11141,12759,8959,9094,8854,13034,13114,9983
3158:11211,12621,9825,12620,13167,12618,12622,12633,12623,13139,8846,11280,13124,13121,13137,13138,9984,9101,12631,12290,10112,8839,13091,11189,9090,10118,9096,13117,13135,13134
3159:11196,12339,12340,12345,12347,12342,8787,8795,8798,12757,12750,11197,8801,8786,8810,12491,12746,11099,12349,8793,8796,8838,13129,11147,12749,8422,9033,12863,11352,12864
3160:9088,13170,13133,11284,9086,8833,12296,11272,8854,13091,13116,13126,13132,12622,9084,9103,8883,11271,11281,8812,9104,13072,11211,9083,12620,12621,8846,9825,13167,12618
3161:9093,13098,9090,13137,13095,9101,10112,13139,13135,9092,9086,9100,13091,13132,9088,9084,9104,8812,12351,13080,9026,9083,12621,12620,8849,12622,11148,12618,12633,13121
3163:11213,9544,9580,13038,11359,12342,11276,8852,9101,8808,8842,12440,9099,10112,13139,13137,13135,13047,9100,11354,9542,13106,8849,12345,9554,8778,13098,8776,13119,11194
3164:11152,9029,7508,12303,12342,11359,9544,12345,9580,11212,11196,12339,11276,11213,12343,12347,11269,9554,7526,11270,13119,8796,9099,7329,8787,12340,12750,12626,8795,11194
3165:11205,12350,12347,8810,12351,10006,9033,8796,9987,12491,8775,8798,8898,8801,8780,8786,8791,12349,8787,13129,11099,12746,8804,8838,8778,11188,8800,11147,8793,8795
3166:13174,9098,9090,13098,13139,13138,12290,13137,13095,13134,9101,10112,8846,13121,12622,11214,12618,12620,12633,12621,13167,13135,12301,12623,10118,9825,11280,11211,13124,9984
3178:13098,9090,13137,13095,9101,13139,10112,13135,9093,9092,9100,11357,13050,13105,11353,12758,13080,9033,9026,13028,13138,12290,11359,13134,11181,13024,11198,12491,8846,9103
3179:9093,9101,13098,13137,10112,13139,9090,13135,13095,9100,9104,9092,9086,8855,9084,13132,13080,8812,9088,13091,7168,9026,12351,11198,13060,9102,8848,13072,9083,10791
3180:10112,9101,13137,13139,13126,13135,8833,12296,13170,13098,13133,11284,9100,9090,11272,13116,13095,9088,8854,9093,9092,8883,11281,7168,13072,9103,7327,11271,13013,9082
3189:9826,9553,13128,9985,9507,12862,12629,11274,13014,9827,12872,12871,9992,12493,8984,11151,12481,12864,12484,12487,13171,9027,12865,12488,12631,9983,12870,8422,8896,9094
3192:12479,12480,9824,12489,12482,12488,12483,9828,12493,12481,12484,10110,12487,12486,8845,13048,13052,13127,11337,13058,13092,13015,13025,13057,11281,13009,11180,13128,8787,9102
3195:12491,12757,8798,8795,12750,12758,8787,11353,12752,12347,9033,12340,8786,8801,12746,11099,11197,13050,13105,8793,11357,8810,8796,9318,8781,12749,11196,8791,13028,8790
3198:9086,13132,9088,9084,8812,13091,9104,12351,9093,9102,13129,8838,9083,8422,11352,11147,12491,11188,12869,10790,8845,13125,12754,9988,13087,8800,12864,9098,13019,12862
3199:9093,9086,9104,13132,9084,9088,8812,13091,13095,13098,9090,13139,13137,13135,12351,9101,10112,12340,13080,9083,9100,9092,9102,8855,12347,12491,11353,12752,11352,8787
3203:9086,13132,9084,8812,9088,13091,9104,12351,9093,9102,9083,8838,13129,11147,11352,8422,9098,11188,13125,13019,12869,10790,13087,9988,8800,12754,12864,13072,13122,13127
3204:9581,8916,11286,9554,13058,11351,9091,13034,13014,11274,9026,13076,12484,11873,12343,13067,13092,4624,13052,11284,13069,12475,13171,13042,13080,9024,8851,13048,13074,13075
